,Recall,PositiveRating,PerfRatio,Impact
00211-KY3-Paula_Morehouse.png.jpg,0.682957411,0.6299264433,5.64,43
00212-KY3-Maria_Neider.png.jpg,0.7368938837,0.6859900912,6.94,51
00214-KY3-Lisa_Rose.png.jpg,0.8330998236,0.731802298,7.08,61
00215-KY3-Emily_Wood.png.jpg,0.5764788683,0.6148760569,4.7,35
00219-KY3-Felicia_Combs.png.jpg,0.4223768132,0.5822906233,3.99,25
00222-WAFB-Kiran_Chawla.png.jpg,0.5889437343,0.5615897053,5.36,33
00226-WAFB-Lauren_Westbrook.png.jpg,0.7224331897,0.6488340765,6.73,47
00228-WAFB-Kelsey_Davis.png.jpg,0.5597006514,0.6684807115,10.48,37
00229-WAFB-Diane_Deaton.png.jpg,0.8846889941,0.6888697093,5.1,61
00230-WAFB-Donna_Britt.png.jpg,0.8978588806,0.6869376747,5,62
00235-WAFB-Cheryl_Mercedes.png.jpg,0.6640382282,0.5862068558,3.41,39
00236-WAFB-Tyana_Williams.png.jpg,0.65684846,0.5957744806,3.53,39
00237-WAFB-Elizabeth_Vowell.png.jpg,0.3344643589,0.5343521051,3.5,18
00240-WBRZ-Whitney_Vann.png.jpg,0.7265199991,0.5604928472,2.92,41
00241-WBRZ-Sylvia_Weatherspoon.png.jpg,0.8534022437,0.7234254246,6.48,62
00245-WBRZ-Brittany_Weiss.png.jpg,0.4445167333,0.5930178631,3.9,26
00248-WBTV-Christine_Nelson.png.jpg,0.6133472048,0.7060927584,7.53,43
00250-WBTV-Kelly_Franson.png.jpg,0.485463732,0.7150313761,7.64,35
00255-WBTV-Brigida_Mack.png.jpg,0.6501760162,0.6013242545,4.33,39
00258-WBTV-Ashley_Batey.png.jpg,0.3730070805,0.6854703377,5.79,26
00262-WCNC-Heather_Shelton.png.jpg,0.2601394974,0.4359594828,1.74,11
00266-WCNC-Anjanette_Flowers.png.jpg,0.4328272746,0.5912250668,5.89,26
00269-WFMY-Julie_Luck.png.jpg,0.7786259542,0.6535947712,4.65,51
00271-WFMY-Tanya_Rivera.png.jpg,0.5623409669,0.6425339367,4.73,36
00272-WFMY-Jackie_Fernandez.png.jpg,0.4025423729,0.5052631579,2.29,20
00273-WFMY-Lauren_Melvin.png.jpg,0.3601694915,0.6705882353,6.33,24
00275-WLOS-Holly_Headrick.png.jpg,0.3756345178,0.7297297297,5.68,27
00276-WLOS-Julie_Wunder.png.jpg,0.5050761421,0.6532663317,5,33
00277-WLOS-Darcel_Grimes.png.jpg,0.6877897991,0.608988764,3.61,42
00283-WNCN-Sharon_Tazewell.png.jpg,0.323862272,0.579531775,3.28,19
00285-WNCN-Page_Crawford.png.jpg,0.2178404351,0.5273012801,4.66,11
00286-WNCN-Pam_Saulsby.png.jpg,0.7262961898,0.6011353596,3.8,44
00287-WNCN-Melanie_Sanders.png.jpg,0.3722182732,0.5719165992,6.43,21
00295-WOAI-Leslie_Bohl.png.jpg,0.6874845385,0.602367559,4.61,41
00296-WOAI-Jacqueline_Ortiz.png.jpg,0.5690992311,0.5901321666,3.62,34
00297-WOAI-Siobhain_Anders.png.jpg,0.3619201427,0.5775151115,3.21,21
00298-WOAI_FOX_29-Jessica_Headley.png.jpg,0.3923503929,0.621038123,3.86,24
00300-WOWT-Serese_Cole.png.jpg,0.5769230769,0.637037037,9.56,37
00303-WOWT-Cheryl_Lemke.png.jpg,0.5138888889,0.4774774775,2.08,25
00305-WOWT-Malorie_Maddox.png.jpg,0.7962962963,0.7180232558,9.15,57
00307-WOWT-Jacki_Ochoa.png.jpg,0.5902777778,0.5098039216,3.33,30
00310-WOWT-Brittany_Gunter.png.jpg,0.3263888889,0.4539007092,2.37,15
00313-WPSD-Jennifer_Rukavina.png.jpg,0.5484110564,0.6514306551,4.82,36
00314-WPSD-Johnette_Worak.png.jpg,0.5309179797,0.6285141862,5.39,33
00316-WPSD-Laura_Emerson.png.jpg,0.5053220692,0.5471288923,3.05,28
00318-WRAL-Jackie_Hyland.png.jpg,0.505141357,0.6621817257,7.76,33
00319-WRAL-Elizabeth_Gardner.png.jpg,0.8164244492,0.7158504671,8.16,58
00322-WRAL-Renee_Chou.png.jpg,0.6714423279,0.6224042019,4.6,42
00325-WRAL-Debra_Morgan.png.jpg,0.8200216299,0.7637065031,15.23,63
00327-WRAL_FOX50-Michelle_Marsh.png.jpg,0.5317991139,0.6233953661,3.59,33
00332-WSIL-Jalah_Gray.png.jpg,0.2713484364,0.5709239444,4.63,15
00333-WSIL-Ashley_Smith.png.jpg,0.3589256206,0.5273915143,4.17,19
00334-WSIL-Emily_Finnegan.png.jpg,0.3377900895,0.6283290578,5.43,21
00335-WSOC-Allison_Latos.png.jpg,0.5518052014,0.6532928762,5.24,36
00340-WSOC-Natalie_Pasquarella.png.jpg,0.7845397413,0.6976261893,9.55,55
00341-WSOC-Erica_Bryant.png.jpg,0.7629576214,0.7240424862,9.06,55
00345-WSPA-Diane_Lee.png.jpg,0.4060913706,0.6,4.57,24
00347-WSPA-Amy_Wood.png.jpg,0.6831530139,0.6447963801,4.6,44
00351-WSPA-Christy_Henderson.png.jpg,0.5301391036,0.7609329446,11.86,40
00354-WTOL-Jenna_Lee.png.jpg,0.3651551313,0.6209150327,4.32,23
00357-WTOL-Melissa_Andrews.png.jpg,0.7207637232,0.5562913907,3.23,40
00358-WTOL-Emilie_Voss.png.jpg,0.5489260143,0.6043478261,4.09,33
00360-WTOL-Ashley_James.png.jpg,0.2816229117,0.6271186441,4.93,18
00365-WTVD-Barbara_Gibbs.png.jpg,0.6273536794,0.6576405432,5.26,41
00366-WTVD-Amber_Rupinta.png.jpg,0.5286881508,0.6890082675,13.24,36
00367-WTVD-Caitlin_Knute.png.jpg,0.4452113995,0.6064302213,4.75,27
00370-WTVD-Tisha_Powell.png.jpg,0.6947800102,0.6851156311,11.49,48
00372-WTVD-Heather_Waliga.png.jpg,0.3825017664,0.4841024791,4.42,19
00373-WTVD-Angelica_Alvarez.png.jpg,0.3500274476,0.5716920328,10.43,20
00374-WTVD-Anna_Laurel.png.jpg,0.3028691222,0.5738439353,6.52,17
00375-WTVD-Liz_Horton.png.jpg,0.3053642019,0.6233056632,5.36,19
00377-WTVG-Sashem_Brey.png.jpg,0.8162291169,0.6871345029,8.39,56
00379-WTVG-Diane_Larson.png.jpg,0.9093078759,0.7952755906,15.15,72
00383-WVLA-Jeanne_Burns.png.jpg,0.682029822,0.5923700575,4.07,40
00384-WVLA-Emily_Turner.png.jpg,0.3389402368,0.4178307367,1.3,14
00387-WXII-Nicole_Ducouer.png.jpg,0.6313559322,0.6845637584,7.29,43
00389-WXII-Lanie_Pope.png.jpg,0.7898550725,0.7003058104,5.45,55
00390-WXII-Wanda_Starke.png.jpg,0.8244274809,0.7191358025,6.47,59
00392-WXII-Talitha_Vickers.png.jpg,0.4915254237,0.5431034483,3.5,27
00395-WXII-Michelle_Kennedy.png.jpg,0.5917874396,0.6979591837,6.84,41
00397-WYFF-Beth_Brotherton.png.jpg,0.5710659898,0.6222222222,3.33,36
00400-WYFF-Carol_Goldsmith.png.jpg,0.7635239567,0.6376518219,4.92,49
00403-WYFF-Gabrielle_Komorowski.png.jpg,0.4945904173,0.70625,6.85,35
00404-WYFF-Myra_Ruiz.png.jpg,0.4698608964,0.625,4.22,29
00405-WYFF-Angela_Rodriguez.png.jpg,0.4451313756,0.6145833333,6.1,27
00410-WYFF-Pamela_Wright.png.jpg,0.3261205564,0.5781990521,2.98,19
00411-ABC15-Connie_Colla.png.jpg,0.4826086957,0.4774774775,3.12,23
00412-ABC15-Stephanie_Hockridge.png.jpg,0.4272300469,0.510989011,3.21,22
00414-ABC15-Daphne_Munro.png.jpg,0.42,0.49,2.29,21
00415-ABC15-Amy_Murphy.png.jpg,0.4130434783,0.5263157895,2.38,22
00416-ABC15-Katie_Raml.png.jpg,0.5774647887,0.6544715447,7.32,38
00418-ABC15-Amber_Sullins.png.jpg,0.4765258216,0.6600985222,6.38,31
00420-Bay_News_9-Juli_Marquez.png.jpg,0.4884792627,0.6698113208,7.1,33
00421-CFLN-Ybeth_Bruzual.png.jpg,0.46,0.64,4.88,29
00422-CFLN-Ali_Turiano.png.jpg,0.43,0.7,8,30
00427-CSN_Philadelphia-Amy_Fadool.png.jpg,0.6322957198,0.5138461538,3.41,32
00428-CSN_Philadelphia-Dei_Lynam.png.jpg,0.593385214,0.4983606557,3.17,30
00437-CSN_Philadelphia-Sarah_Baicker.png.jpg,0.266536965,0.503649635,2.76,13
00440-FOX_43-Heather_Warner.png.jpg,0.43,0.65,6.27,28
00442-FOX_43-MaryEllen_Pann.png.jpg,0.39,0.61,4.59,24
00444-FOX40-Cheryl_Lasseter.png.jpg,0.5159651512,0.6552689867,5.22,34
00445-FOX40-Joy_Redmond.png.jpg,0.4516493243,0.5027378899,2.61,23
00453-Hawaii_News_Now-Tannya_Joaquin.png.jpg,0.7419354839,0.6421404682,7.38,48
00454-Hawaii_News_Now-Lisa_Kubota.png.jpg,0.7146401985,0.5069444444,3.17,36
00455-Hawaii_News_Now-Grace_Lee.png.jpg,0.6551724138,0.6315789474,5.05,41
00456-Hawaii_News_Now-Stephanie_Lum.png.jpg,0.841191067,0.7345132743,8.03,62
00457-Hawaii_News_Now-Jennifer_Robbins.png.jpg,0.3870967742,0.5,2.52,19
00460-Hawaii_News_Now-Ramsay_Wharton.png.jpg,0.5862068966,0.5735294118,4.88,34
00464-KABC-Jovana_Lara.png.jpg,0.54,0.51,2.92,28
00466-KABC-Christina_Salvo.png.jpg,0.46,0.46,2.37,21
00467-KABC-Leslie_Sykes.png.jpg,0.68,0.59,3.98,40
00469-KABC-Bri_Winkler.png.jpg,0.5,0.5,3.04,25
00474-KAKE-Jemelle_Holopirek.png.jpg,0.784211,0.530201,3.59,42
00476-KAKE-Susan_Peters.png.jpg,0.879093,0.544413,2.44,48
00484-KATU-Natali_Marmion.png.jpg,0.67,0.69,7.19,46
00485-KATU-Rhonda_Shelby.png.jpg,0.65,0.57,3.72,37
00487-KATU-Deb_Knapp.png.jpg,0.46,0.59,4.59,27
00488-KBAK_KBFX-Amity_Addrisi.png.jpg,0.4224570271,0.498443594,2.33,21
00490-KBAK_KBFX-Lynda_Halligan.png.jpg,0.5458507054,0.3794382807,1.61,21
00496-KCBS-Stephanie_Simmons.png.jpg,0.169126,0.610738,3.96,10
00499-KCNC-Lauren_Whitney.png.jpg,0.348783716,0.5322400656,2.55,19
00500-KDVR-Jennifer_Broome.png.jpg,0.3180877078,0.6110791851,5.05,19
00502-KDVR-Melody_Mendez.png.jpg,0.295215877,0.5129007061,2.52,15
00503-KERO-Erin_Briscoe.png.jpg,0.4204686453,0.5303725883,2.29,22
00509-KERO-Elaina_Rusk.png.jpg,0.4435266658,0.422912269,2.29,19
00510-KERO-Larissa_Wohl.png.jpg,0.2242554314,0.4906412077,2.59,11
00512-KETV-Nichole_Berlie.png.jpg,0.6681415929,0.5629139073,3.86,38
00513-KETV-Natalie_Glucklich.png.jpg,0.4708624709,0.4752475248,2.53,22
00516-KFMB-Vanessa_Bezic.png.jpg,0.3448075775,0.668928669,8.91,23
00519-KFMB-Barbara-Lee_Edwards.png.jpg,0.6540980832,0.6436264757,7.61,42
00520-KFMB-Nichelle_Medina.png.jpg,0.5034115199,0.5782260585,4.62,29
00524-KFSN-Liz_Harrison.png.jpg,0.6624574906,0.6069150173,4.25,40
00525-KFSN-Margot_Kim.png.jpg,0.8002764827,0.723931539,8.88,58
00527-KFSN-Graciela_Moreno.png.jpg,0.8579293328,0.6596782173,5.62,57
00530-KFSN-Christine_Park.png.jpg,0.7416651184,0.6281993174,4.87,47
00531-KFSN-Gaby_Rodriguez.png.jpg,0.705641784,0.5827819364,3.52,41
00532-KFSN-Sara_Sandrik.png.jpg,0.5567941022,0.5267892955,2.45,29
00533-KFSN-Stephanie_Stone.png.jpg,0.3611249678,0.5161894352,2.25,19
00535-KFSN-Amanda_Venegas.png.jpg,0.4389436362,0.5633326337,3.03,25
00545-KGPE-Zara_Arboleda.png.jpg,0.6424197826,0.5851768551,4.36,38
00547-KGPE-Evy_Ramos.png.jpg,0.5064595353,0.5081072592,2.84,26
00548-KGPE-Jenny_Toste.png.jpg,0.540483512,0.5945917186,5.23,32
00550-KGTV-Pat_Brown.png.jpg,0.6280690659,0.5922770398,4.5,37
00552-KGTV-Kimberly_Hunt.png.jpg,0.8133725027,0.6309294342,5.59,51
00553-KGTV-Melissa_Mecija.png.jpg,0.3029213519,0.6189215138,4,19
00554-KGTV-Kaushal_Patel.png.jpg,0.5611727185,0.5582135079,2.73,31
00555-KGTV-Robert_Santos.png.jpg,0.4884845337,0.5958953434,3.87,29
00556-KGW-Brenda_Braxton.png.jpg,0.78,0.69,7,54
00559-KGW-Laural_Porter.png.jpg,0.72,0.57,4.31,41
00564-KGW-Tracy_Barry.png.jpg,0.8,0.59,3.82,47
00565-KGW-Stephanie_Stricklen.png.jpg,0.63,0.56,3.8,35
00571-KHON-Kanoe_Gibson.png.jpg,0.4466501241,0.5166666667,2.58,23
00572-KHON-Olena_Heu.png.jpg,0.5344827586,0.5080645161,2.17,27
00573-KHON-Trini_Kaopuiki.png.jpg,0.6637931034,0.6428571429,4.5,43
00576-KHON-Kathy_Muneno.png.jpg,0.6898263027,0.4892086331,2.16,34
00578-KHOU-Chita_Johnson.png.jpg,0.54,0.65,3.92,35
00581-KHOU-Lily_Jang.png.jpg,0.44,0.61,3.8,27
00582-KHOU-Mia_Gradney.png.jpg,0.44,0.64,4.44,28
00584-KHSL___KNVN-Debbie_Cobb.png.jpg,0.6617052075,0.6074789091,3.65,40
00585-KHSL___KNVN-Elizabeth_Gadley.png.jpg,0.3922657551,0.4202114264,1.68,16
00589-KHSL___KNVN-Megan_McMann.png.jpg,0.8005836161,0.6388493982,3.99,51
00591-KHSL___KNVN-Linda_Watkins-Bennett.png.jpg,0.8040811618,0.5522968639,2.63,44
00592-KITV-Paula_Akana.png.jpg,0.7667493797,0.6245954693,4.49,48
00596-KITV-Moanike'ala_Nabarro.png.jpg,0.4441687345,0.5139664804,3.17,23
00597-KITV-Mahealani_Richardson.png.jpg,0.6034482759,0.6214285714,4.14,38
00598-KITV-Cam_Tran.png.jpg,0.3060344828,0.5070422535,3.6,16
00599-KJRH-Marla_Carter.png.jpg,0.3969864387,0.3828293213,1.41,15
00601-KJRH-Karen_Larsen.png.jpg,0.7388562287,0.5028154963,3.16,37
00603-KJRH-Breanne_Palmerini.png.jpg,0.350471485,0.3746110678,1.35,13
00605-KJRH-Brittany_Rainey.png.jpg,0.3381122209,0.3550754645,1.34,12
00606-KJRH-Deana_Silk.png.jpg,0.5838397959,0.5087657649,2.2,30
00608-KMGH-Ana_Cabrera.png.jpg,0.292571641,0.4575818604,3.13,13
00609-KMGH-Dale_Cedars.png.jpg,0.369069577,0.5185607385,4.01,19
00612-KMPH-Ashley_Ritchie.png.jpg,0.496022288,0.5047699258,2.32,25
00615-KMPH-Kim_Stephens.png.jpg,0.7980139107,0.5464703958,2.39,44
00617-KMTV-Kandiss_Crone.png.jpg,0.2261072261,0.4020618557,1.56,9
00619-KNBC-Alycia_Lane.png.jpg,0.355278,0.571885,3.81,20
00620-KNBC-Elita_Loresca.png.jpg,0.373439,0.601824,4.6,22
00623-KNSD-Catherine_Garcia.png.jpg,0.5344255754,0.6114588595,5.3,33
00624-KNSD-Christine_Haas.png.jpg,0.4352135072,0.521953534,3.29,23
00625-KNSD-Jodi_Kodesh.png.jpg,0.4354030684,0.672700922,5.52,29
00626-KNSD-Marianne_Kushi.png.jpg,0.7457879135,0.6069687014,4.17,45
00627-KNSD-Dagmar_Midcap.png.jpg,0.5833832942,0.6180953295,4.32,36
00633-KOAT-Marisa_Maez.png.jpg,0.7523895195,0.7157492592,6.27,54
00635-KOAT-Shelly_Ribando.png.jpg,0.7849876615,0.5153824926,2.48,40
00636-KOB-Antoinette_Antonio.png.jpg,0.7340608841,0.6892622595,4.3,51
00637-KOB-Nicole_Brady.png.jpg,0.7904772175,0.5663537981,4.57,45
00640-KOB-Heather_Mills.png.jpg,0.6303126423,0.4989709419,2.96,31
00643-KOKI-Michelle_Linn.png.jpg,0.3276959132,0.4905063555,1.65,16
00645-KOKI-Shae_Rozzi.png.jpg,0.2516196808,0.4805159213,2.24,12
00652-KOTV-LeAnne_Taylor.png.jpg,0.8366269209,0.7229873179,6.67,60
00655-KPHO-Katie_Baker.png.jpg,0.1782608696,0.4634146341,2.71,8
00656-KPHO-Nicole_Crites.png.jpg,0.3869565217,0.4831460674,2.53,19
00662-KPNX-Caribe_Devine.png.jpg,0.5563380282,0.6202531646,5.07,35
00663-KPNX-Fay_Fredricks.png.jpg,0.5260869565,0.5702479339,3.45,30
00668-KPRC-Lauren_Freeman.png.jpg,0.53,0.53,3.24,28
00670-KPRC-Rachel_McNeill.png.jpg,0.5797370451,0.5686798886,3.3,33
00676-KPTV-Kimberly_Maus.png.jpg,0.63,0.65,6.38,41
00677-KPTV-Shauna_Parsons.png.jpg,0.73,0.6,4.52,44
00680-KRCR-Tracey_Leong.png.jpg,0.5274808703,0.5030194751,2.19,27
00683-KRCR-Kelli_Saam.png.jpg,0.7570146829,0.7393609773,9.49,56
00684-KRCR-Jennifer_Scarborough.png.jpg,0.6794303905,0.617931596,3.69,42
00688-KRIV-Melinda_Spaulding.png.jpg,0.4081040524,0.5598080839,3.22,23
00691-KRIV-Melissa_Wilson.png.jpg,0.49,0.59,3.65,29
00692-KRQE-Elizabeth_Alvarez.png.jpg,0.4260560323,0.3875269471,1.39,17
00693-KRQE-Jessica_Garate.png.jpg,0.7084808218,0.4804538924,2.73,34
00699-KSAZ-Kristin_Anderson.png.jpg,0.5217391304,0.5416666667,2.83,28
00704-KSAZ-Kari_Lake.png.jpg,0.8122065728,0.6213872832,4.39,50
00707-KSEE-Stefani_Booroojian.png.jpg,0.8241445256,0.6185621746,4.67,51
00715-KSL-Lori_Prichard.png.jpg,0.443478,0.431373,1.83,19
00716-KSL-Brooke_Walker.png.jpg.nodet.jpg,0.395652,0.461538,1.68,18
00718-KSL-Nadine_Wimmer.png.jpg,0.7944664032,0.6343283582,4.4,50
00719-KSN-Stephanie_Bergmann.png.jpg,0.823678,0.53211,2.42,44
00727-KSTU-Kerri_Cronk.png.jpg,0.743478,0.625731,4.12,47
00730-KSTU-Hope_Woodside.png.jpg,0.764822,0.614987,4.96,47
00732-KSWB-Kathleen_Bade.png.jpg,0.5915537551,0.6060488432,5.09,36
00734-KSWB-Chrissy_Russo.png.jpg,0.6285407166,0.6289604143,3.66,40
00735-KSWB-Aloha_Taylor.png.jpg,0.7176667066,0.5712908221,3.57,41
00736-KSWB-Shally_Zomorodi.png.jpg,0.50254912,0.6097536334,3.47,31
00737-KTLA-Ginger_Chan.png.jpg,0.55,0.61,4.55,34
00743-KTRK-Casey_Curry.png.jpg,0.62,0.67,4.66,42
00749-KTRK-Sharron_Melton.png.jpg,0.6,0.64,4.1,38
00756-KTTV-Maria_Quiban.png.jpg,0.430193,0.620053,4.7,27
00758-KTUL-Kristin_Dickerson.png.jpg,0.5816636199,0.5896654335,4.25,34
00760-KTUL-Laura_Moss.png.jpg,0.3835958928,0.515035374,1.77,20
00762-KTUL-Jennifer_Zeppelin.png.jpg,0.5711910095,0.4879363475,2.18,28
00763-KTVK-Yetta_Gibson.png.jpg,0.54,0.55,3.09,30
00765-KTVK-Kaley_O'Kelley.png.jpg,0.5347826087,0.6666666667,4.32,36
00767-KTVK-April_Warnecke.png.jpg,0.5695652174,0.6564885496,6.62,37
00768-KTVX-Emily_Clark.png.jpg,0.195652,0.488889,2.44,10
00769-KTVX-Kim_Fischer.png.jpg,0.272727,0.449275,1.51,12
00773-KUSA-Becky_Ditchfield.png.jpg,0.7662324122,0.7138178197,8.89,55
00774-KUSA-Kyle_Dyer.png.jpg,0.8284308146,0.6042172725,4.27,50
