,Recall,PositiveRating,PerfRatio,Impact
00076-KGO-Carolyn_Johnson.png.jpg,0.6231454006,0.619047619,8.67,39
00077-KGO-Kristen_Sze.png.jpg,0.6676557864,0.52,4.33,35
00078-KGUN-Stella_Inger.png.jpg,0.4016913482,0.5563150019,2.93,22
00079-KGUN-Guy_Atchley.png.jpg,0.8822841571,0.6627336262,3.94,58
00080-KGUN-April_Madison.png.jpg,0.6217092139,0.6762585463,3.92,42
00081-KGUN-Corinne_Hautala.png.jpg,0.3812222179,0.64801909,6.82,25
00083-KHOU-David_Paul.png.jpg,0.5858778626,0.674267101,5.05,40
00084-KHOU-Len_Cannon.png.jpg,0.6488549618,0.5676470588,3.39,37
00085-KHOU-Lisa_Hernandez.png.jpg,0.6374045802,0.6077844311,4.83,39
00086-KHOU-Greg_Hurst.png.jpg,0.7270992366,0.56167979,3.82,41
00087-KLAS-Cale_Ramaker.png.jpg,0.4812721481,0.5136207622,3.15,25
00088-KMGH-Mitch_Jelniker.png.jpg,0.6184615385,0.3482587065,1.59,22
00089-KMGH-Anne_Trujillo.png.jpg,0.8246153846,0.5447761194,4.17,45
00090-KMGH-Mike_Landess.png.jpg,0.7446153846,0.4917355372,3.4,37
00091-KMTV-Deanne_Brink.png.jpg,0.4401709402,0.4951456311,2.13,22
00092-KMTV-Jennifer_Griswold.png.jpg,0.3842592593,0.5481927711,6.07,21
00093-KMTV-Ryan_McPike.png.jpg,0.6666666667,0.6346153846,5.82,42
00094-KMTV-Matt_Monroe.png.jpg,0.2685185185,0.4827586207,2.07,13
00095-KMTV-Craig_Nigrelli.png.jpg,0.5625,0.4691358025,2.24,26
00096-KMTV-Justin_Pazera.png.jpg,0.1574074074,0.5147058824,2.33,8
00097-KMTV-John_Walsh.png.jpg,0.2800925926,0.3884297521,1.68,11
00098-KMTV-Meghan_Matthews.png.jpg,0.2268518519,0.4795918367,2.94,11
00099-KMTV-Jim_Flowers.png.jpg,0.8865740741,0.5953002611,3.04,53
00100-KNBN-Shad_Olson.png.jpg,0.7233333333,0.4700460829,1.79,34
00101-KNBN-Bob_Riggio.png.jpg,0.63,0.5555555556,2.5,35
00102-KNTV-Jessica_Aguirre.png.jpg,0.765578635,0.5852713178,5.59,45
00103-KNTV-Janelle_Wang.png.jpg,0.5103857567,0.5755813953,3.81,29
00104-KOCO-Wendell_Edwards.png.jpg,0.5935912852,0.5210264464,2.39,31
00105-KOCO-Paul_Folger.png.jpg,0.6086624692,0.5452319112,2.89,33
00106-KOCO-Jessica_Schambach.png.jpg,0.7925202997,0.5765617547,4.45,46
00107-KOCO-Dan_Thomas.png.jpg,0.3152466038,0.540624098,2.32,17
00108-KOCO-Brad_Sowder.png.jpg,0.4093899315,0.5265466399,2.7,22
00109-KOCO-Abigail_Ogle.png.jpg,0.4950752194,0.4605816589,1.65,23
00110-KOCO-Morgan_Chesky.png.jpg,0.3914596159,0.5296479087,2.62,21
00111-KOCO-Erielle_Reshef.png.jpg,0.3546686936,0.6988488358,7.32,25
00112-KOCO-Damon_Lane.png.jpg,0.5925295736,0.6351188718,5.91,38
00113-KOCO-Danielle_Dozier.png.jpg,0.4319801846,0.5190720484,3.03,22
00114-KOCO-Jonathan_Conder.png.jpg,0.4186005238,0.4909536889,3.12,21
00115-KOFR-Emily_Sutton.png.jpg,0.8028590825,0.717291253,7.3,58
00116-KOLD-Erin_Jordan.png.jpg,0.7360433393,0.7743170935,14.76,57
00117-KOLD-Teresa_Jun.png.jpg,0.6984821238,0.6390375091,5.92,45
00118-KOLD-Dan_Marries.png.jpg,0.7270569769,0.6970867945,7.93,51
00119-KOLD-Heather_Rowe.png.jpg,0.7830523892,0.6557828644,5.29,51
00120-KOLD-Mark_Stine.png.jpg,0.589514821,0.7020721173,5.91,41
00121-KOLD-Craig_Thomas.png.jpg,0.4037043904,0.5021895132,2.97,20
00122-KOLR_KOZL-Jennifer_Kielman.png.jpg,0.2136860114,0.5139980962,2.75,11
00123-KOLR_KOZL-Rob_Evans.png.jpg,0.5010222992,0.4835992688,1.91,24
00124-KOLR_KOZL-David_Oliver.png.jpg,0.5940729737,0.5650941392,3.41,34
00125-KOLR_KOZL-Chris_Smith.png.jpg,0.2043883436,0.5658360287,3.96,12
00126-KOLR_KOZL-Jamie_Warriner.png.jpg,0.3236917373,0.5057481134,3.26,16
00127-KOLR_KOZL-Dan_Lucy.png.jpg,0.6144054273,0.5401383533,2.44,33
00129-KOLR_KOZL-Shannon_Miller.png.jpg,0.5141519508,0.4813504448,2.24,25
00130-KOLR_KOZL-Lindsey_Day.png.jpg,0.2005451775,0.4868197448,2.26,10
00131-KOLR_KOZL-Tom_Trtan.png.jpg,0.6979679174,0.627180877,5.03,44
00132-KOTA-Helene_Duhamel.png.jpg,0.8166666667,0.5183673469,1.81,42
00133-KOTA-Eric_Gardner.png.jpg,0.7466666667,0.4464285714,1.54,33
00134-KOTA-Alicia_Garcia.png.jpg,0.74,0.536036036,3.22,40
00135-KOTA-Katy_Urban.png.jpg,0.4233333333,0.3385826772,1.1,14
00136-KOTA-Mike_Modrick.png.jpg,0.8266666667,0.5524193548,2.14,46
00137-KPIX-Elizabeth_Cook.png.jpg,0.3946587537,0.5488721805,4.56,22
00138-KPIX-Michelle_Griego.png.jpg,0.2848664688,0.5,4.36,14
00140-KPRC-Dominique_Sachse.png.jpg.nodet.jpg,0.8320610687,0.6536697248,4.45,54
00141-KPRC-Frank_Billingsley.png.jpg,0.7977099237,0.7009569378,5.98,56
00142-KPRC-Bill_Read.png.jpg,0.2366412214,0.5322580645,2.54,13
00143-KRON4-Pam_Moore.png.jpg,0.7744807122,0.6130268199,5.33,47
00144-KSAT-Mark_Austin.png.jpg,0.6482786062,0.6682474749,4.67,43
00145-KSAT-Steve_Browne.png.jpg,0.7784849787,0.7230745982,5.24,56
00147-KSAT-Leslie_Mouton.png.jpg,0.6656459377,0.7003103566,8,47
00148-KSAT-Ursula_Pari.png.jpg,0.7031082516,0.6558722411,5.67,46
00149-KSAT-Larry_Ramirez.png.jpg,0.4456155317,0.6117820404,4.41,27
00150-KSAT-Steve_Spriester.png.jpg,0.6686216164,0.6770818595,5.66,45
00151-KSAT-Isis_Romero.png.jpg,0.6761071619,0.6063467988,4.43,41
00152-KSAT-Mike_Osterhage.png.jpg,0.6698556224,0.7299869259,5.14,49
00153-KSAT-David_Sears.png.jpg,0.6316531845,0.5890034262,4.08,37
00154-KSAT-Charles_Gonzalez.png.jpg,0.5357937044,0.5279053579,3.15,28
00155-KSAT-Eileen_Gonzales.png.jpg,0.3764165351,0.5553805462,3.88,21
00157-KSAT-Justin_Horne.png.jpg,0.4168952984,0.6044095092,4.41,25
00158-KSNV-Dana_Wagner.png.jpg,0.7459382148,0.5601055932,2.73,42
00159-KSNV-Kim_Wagner.png.jpg,0.7978095842,0.4972554272,2.07,40
00160-KSNV-Tom_Hawley.png.jpg,0.643455512,0.541706483,3.81,35
00161-KSPR-Jerry_Jacob.png.jpg,0.6527767094,0.7082674667,6.98,46
00162-KSPR-Hugh_Keeton.png.jpg,0.18087281,0.3710566022,1.14,7
00163-KSPR-Kevin_Lighty.png.jpg,0.4192061501,0.5722683674,4.41,24
00164-KSPR-Lauren_Matter.png.jpg,0.2944035874,0.4874255194,2.11,14
00165-KSPR-Leigh_Moody.png.jpg,0.4990534909,0.5289152309,2.46,26
00166-KSPR-Mike_Scott.png.jpg,0.187670579,0.4161110341,1.61,8
00167-KSPR-Bobby_Older.png.jpg,0.0696738527,0.2995837252,0.72,2
00168-KSPR-Melody_Pettit.png.jpg,0.2157956955,0.4583930593,2.47,10
00169-KSPR-Adam_Hooper.png.jpg,0.1994927008,0.3987634177,1.86,8
00170-KSPR-Bob_Trihy.png.jpg,0.1602733184,0.604780958,3.14,10
00171-KSPR-Lindsey_Slater.png.jpg,0.2341758257,0.5133897266,2.99,12
00172-KTNV-Casey_Smith.png.jpg,0.5626993111,0.5338869939,2.42,30
00173-KTNV-Beth_Fisher.png.jpg,0.5215985824,0.536740665,4.02,28
00174-KTNV-Jessica_Janner.png.jpg,0.3973825735,0.5874306156,5.87,23
00175-KTNV-Micah_Manalo.png.jpg,0.37917683,0.5401912371,1.98,20
00176-KTNV-Spencer_Lubitz.png.jpg,0.3734967626,0.4786582875,2.36,18
00177-KTNV-Don_Guevara.png.jpg,0.3345871211,0.4909936945,1.99,16
00178-KTNV-Greg_Bennett.png.jpg,0.3444747359,0.5464584556,2.81,19
00179-KTRK-Ilona_Carson.png.jpg,0.6812977099,0.6218487395,3.89,42
00180-KTRK-Dave_Ward.png.jpg,0.893129771,0.6581196581,4.34,59
00181-KTRK-Gina_Gaston.png.jpg,0.7919847328,0.6,4.15,48
00182-KTRK-Melanie_Lawson.png.jpg,0.7767175573,0.6191646192,4.34,48
00183-KTRK-Art_Rascon.png.jpg,0.713740458,0.5588235294,2.9,40
00184-KTRK-Erik_Barajas.png.jpg,0.7041984733,0.5772357724,4.18,41
00745-KTRK-Tim_Heller.png.jpg,0.677480916,0.7098591549,5.73,48
00187-KUSA-Kyle_Clark.png.jpg,0.8584615385,0.6200716846,4.33,53
00188-KVOA-Jeff_Beamish.png.jpg,0.5936105952,0.6932338754,15.96,41
00189-KVOA-John_Overall.png.jpg,0.6073387151,0.5184225057,2.74,31
00190-KVOA-Danielle_Lerner.png.jpg,0.4970578149,0.5732222864,3.74,28
00191-KVOA-Kristi_Tedesco.png.jpg,0.8021780494,0.6024481076,4.3,48
00192-KVOA-Tom_McNamara.png.jpg,0.7540222553,0.5828797774,3.96,44
00193-KVOA-Allison_Alexander.png.jpg,0.3467981801,0.5434509345,2.86,19
00194-KVVU-John_Dabkovich.png.jpg,0.4783054495,0.6122326628,4.94,29
00195-KVVU-Sherry_Swensk.png.jpg,0.7674048365,0.6563271364,6.76,50
00196-KVVU-Stefanie_Jay.png.jpg,0.6596104298,0.6073320109,3.63,40
00197-KVVU-Brian_Loftus.png.jpg,0.5380210722,0.5093733681,3.55,27
00198-KVVU-Kirsten_Joyce.png.jpg,0.4671523002,0.5574856549,4.95,26
00199-KVVU-Cassandra_Jones.png.jpg,0.5014861836,0.6320939292,5.1,32
00200-KWTV-Bobbie_Miller.png.jpg,0.5530823759,0.545761356,3.13,30
00201-KWTV-Jed_Castles.png.jpg,0.6446217107,0.6718973052,4.41,43
00202-KWTV-Stan_Miller.png.jpg,0.5824033373,0.4430174287,1.32,26
00204-KWTV-Amanda_Taylor.png.jpg,0.7541544928,0.6408651862,5.43,48
00205-KY3-Paul_Adler.png.jpg,0.6977957042,0.6804634981,6.25,47
00206-KY3-Abby_Dyer.png.jpg,0.62087829,0.712518198,9.06,44
00207-KY3-Ethan_Forhetz.png.jpg,0.8134066969,0.7108973344,7.11,58
00208-KY3-Sara_Forhetz.png.jpg,0.7067407116,0.6919979644,6.62,49
00209-KY3-Steve_Grant.png.jpg,0.8505538466,0.6996142513,7.33,60
00210-KY3-Ron_Hearst.png.jpg,0.8133669971,0.7968292079,13.01,65
00211-KY3-Paula_Morehouse.png.jpg,0.682957411,0.6299264433,5.64,43
00212-KY3-Maria_Neider.png.jpg,0.7368938837,0.6859900912,6.94,51
00213-KY3-Chad_Plein.png.jpg,0.54618393,0.6442613706,4.48,35
00214-KY3-Lisa_Rose.png.jpg,0.8330998236,0.731802298,7.08,61
00215-KY3-Emily_Wood.png.jpg,0.5764788683,0.6148760569,4.7,35
00217-KY3-Joe_Hickman.png.jpg,0.6027046595,0.593480708,3,36
00218-KY3-Brandon_Beck.png.jpg,0.8237073245,0.8120446308,13.78,67
00219-KY3-Felicia_Combs.png.jpg,0.4223768132,0.5822906233,3.99,25
00220-WAFB-Johnny_Ahysen.png.jpg,0.7141222098,0.5930119157,4.59,42
00222-WAFB-Kiran_Chawla.png.jpg,0.5889437343,0.5615897053,5.36,33
00223-WAFB-Jeff_Morrow.png.jpg,0.7329688027,0.5948410426,4.2,44
00224-WAFB-Steve_Schneider.png.jpg,0.7179625324,0.6153539705,6.93,44
00225-WAFB-Graham_Ulkins.png.jpg,0.5947697247,0.5674757667,5.07,34
00226-WAFB-Lauren_Westbrook.png.jpg,0.7224331897,0.6488340765,6.73,47
00227-WAFB-Matt_Williams.png.jpg,0.8199012368,0.563510196,4.04,46
00228-WAFB-Kelsey_Davis.png.jpg,0.5597006514,0.6684807115,10.48,37
00229-WAFB-Diane_Deaton.png.jpg,0.8846889941,0.6888697093,5.1,61
00230-WAFB-Donna_Britt.png.jpg,0.8978588806,0.6869376747,5,62
00231-WAFB-Greg_Meriwether.png.jpg,0.8682285325,0.7122330467,8.19,62
00233-WAFB-John_Folse.png.jpg,0.7821398655,0.4973811531,1.99,39
00234-WAFB-Jacques_Doucet.png.jpg,0.7047978825,0.6531112621,4.81,46
00235-WAFB-Cheryl_Mercedes.png.jpg,0.6640382282,0.5862068558,3.41,39
00236-WAFB-Tyana_Williams.png.jpg,0.65684846,0.5957744806,3.53,39
00237-WAFB-Elizabeth_Vowell.png.jpg,0.3344643589,0.5343521051,3.5,18
00238-WAFB-Jay_Grymes.png.jpg,0.8814925813,0.7654320304,7.31,67
00240-WBRZ-Whitney_Vann.png.jpg,0.7265199991,0.5604928472,2.92,41
00241-WBRZ-Sylvia_Weatherspoon.png.jpg,0.8534022437,0.7234254246,6.48,62
00242-WBRZ-John_Pastorek.png.jpg,0.7294499846,0.5776213271,2.39,42
00243-WBRZ-Keller_Watts.png.jpg,0.3596035459,0.5102853936,5.48,18
00244-WBRZ-Chris_Nakamoto.png.jpg,0.7032305287,0.5781540939,3.72,41
00245-WBRZ-Brittany_Weiss.png.jpg,0.4445167333,0.5930178631,3.9,26
00246-WBRZ-Pat_Shingleton.png.jpg,0.8661951548,0.7121799426,5.89,62
00247-WBTV-Eric_Thomas.png.jpg,0.7877957301,0.7375151496,11.09,58
00248-WBTV-Christine_Nelson.png.jpg,0.6133472048,0.7060927584,7.53,43
00249-WBTV-Al_Conklin.png.jpg,0.6396392193,0.7538241315,12.33,48
00250-WBTV-Kelly_Franson.png.jpg,0.485463732,0.7150313761,7.64,35
00251-WBTV-John_Carter.png.jpg,0.6545225849,0.7449906195,6.1,49
00253-WBTV-Paul_Cameron.png.jpg,0.7709041319,0.7403711403,9.35,57
00255-WBTV-Brigida_Mack.png.jpg,0.6501760162,0.6013242545,4.33,39
00256-WBTV-Molly_Grantham.png.jpg,0.6428279364,0.6642134896,7.13,43
00257-WBTV-Jamie_Boll.png.jpg,0.4903370207,0.6604907972,7.93,32
00258-WBTV-Ashley_Batey.png.jpg,0.3730070805,0.6854703377,5.79,26
00259-WCNC-Brad_Panovich.png.jpg,0.4861825891,0.7455756911,15.96,36
00261-WCNC-Ira_Cronin.png.jpg,0.4590271075,0.6236825447,4.07,29
00262-WCNC-Heather_Shelton.png.jpg,0.2601394974,0.4359594828,1.74,11
00263-WCNC-Larry_Sprinkle.png.jpg,0.7624244775,0.716328905,10.5,55
00264-WCNC-Sonja_Gantt.png.jpg,0.7554415871,0.6418350635,6.36,48
00266-WCNC-Anjanette_Flowers.png.jpg,0.4328272746,0.5912250668,5.89,26
00267-WFMY-Eric_Chilton.png.jpg,0.6787439614,0.7330960854,6.87,50
00268-WFMY-Grant_Gilmore.png.jpg,0.4758454106,0.5888324873,4,28
00269-WFMY-Julie_Luck.png.jpg,0.7786259542,0.6535947712,4.65,51
00270-WFMY-Frank_Mickens.png.jpg,0.7328244275,0.6527777778,4.27,48
00271-WFMY-Tanya_Rivera.png.jpg,0.5623409669,0.6425339367,4.73,36
00272-WFMY-Jackie_Fernandez.png.jpg,0.4025423729,0.5052631579,2.29,20
00273-WFMY-Lauren_Melvin.png.jpg,0.3601694915,0.6705882353,6.33,24
00274-WLOS-Jay_Siltzer.png.jpg,0.4162436548,0.5914634146,2.62,25
00275-WLOS-Holly_Headrick.png.jpg,0.3756345178,0.7297297297,5.68,27
00276-WLOS-Julie_Wunder.png.jpg,0.5050761421,0.6532663317,5,33
00277-WLOS-Darcel_Grimes.png.jpg,0.6877897991,0.608988764,3.61,42
00278-WLOS-Stan_Pamfilis.png.jpg,0.4513137558,0.5856164384,3,26
00279-WLOS-Larry_Blunt.png.jpg,0.3910355487,0.6166007905,4.73,24
00280-WLOS-Jason_Boyer.png.jpg,0.372488408,0.7012448133,7.35,26
00281-WNCN-Wes_Hohenstein.png.jpg,0.322926668,0.5554894473,3.25,18
00282-WNCN-Bill_Reh.png.jpg,0.4776070174,0.5902653908,3.07,28
00283-WNCN-Sharon_Tazewell.png.jpg,0.323862272,0.579531775,3.28,19
00284-WNCN-Phil_Sanchez.png.jpg,0.2689885229,0.4697400556,2.24,13
00285-WNCN-Page_Crawford.png.jpg,0.2178404351,0.5273012801,4.66,11
00286-WNCN-Pam_Saulsby.png.jpg,0.7262961898,0.6011353596,3.8,44
00287-WNCN-Melanie_Sanders.png.jpg,0.3722182732,0.5719165992,6.43,21
00288-WNCN-Sean_Maroney.png.jpg,0.1958935731,0.4453764978,3.08,9
00289-WOAI-Jaie_Avila.png.jpg,0.510975013,0.5377739419,3.4,27
00290-WOAI-Randy_Beamer.png.jpg,0.7839562456,0.7562142309,9.29,59
00291-WOAI-David_Chancellor.png.jpg,0.4729642531,0.545920511,3.25,26
00292-WOAI-Albert_Flores.png.jpg,0.7285149503,0.6765205656,5.82,49
00293-WOAI-Michael_Garofalo.png.jpg,0.485480112,0.6131525579,4.32,30
00294-WOAI-John_Gerard.png.jpg,0.5586143637,0.6391408469,5.04,36
00295-WOAI-Leslie_Bohl.png.jpg,0.6874845385,0.602367559,4.61,41
00296-WOAI-Jacqueline_Ortiz.png.jpg,0.5690992311,0.5901321666,3.62,34
00297-WOAI-Siobhain_Anders.png.jpg,0.3619201427,0.5775151115,3.21,21
00298-WOAI_FOX_29-Jessica_Headley.png.jpg,0.3923503929,0.621038123,3.86,24
00299-WOWT-Greg_Armbrecht.png.jpg,0.3472222222,0.4666666667,2.19,16
00300-WOWT-Serese_Cole.png.jpg,0.5769230769,0.637037037,9.56,37
00301-WOWT-John_Knicely.png.jpg,0.9166666667,0.7247474747,6.83,66
00302-WOWT-Mike_LaPoint.png.jpg,0.5555555556,0.5666666667,3.16,31
00303-WOWT-Cheryl_Lemke.png.jpg,0.5138888889,0.4774774775,2.08,25
00304-WOWT-Rusty_Lord.png.jpg,0.7222222222,0.6627218935,5.89,48
00305-WOWT-Malorie_Maddox.png.jpg,0.7962962963,0.7180232558,9.15,57
00306-WOWT-Brian_Mastre.png.jpg,0.7152777778,0.6084142395,5.88,44
00307-WOWT-Jacki_Ochoa.png.jpg,0.5902777778,0.5098039216,3.33,30
00308-WOWT-Matthew_Smith.png.jpg,0.3461538462,0.4938271605,2.5,17
00309-WOWT-Joe_Chiodo.png.jpg,0.3657407407,0.5253164557,3.07,19
00310-WOWT-Brittany_Gunter.png.jpg,0.3263888889,0.4539007092,2.37,15
00311-WPSD-John_Champion.png.jpg,0.5477170915,0.6004277644,3.94,33
00312-WPSD-Mike_Mallory.png.jpg,0.6399676101,0.6585794355,5.02,42
00313-WPSD-Jennifer_Rukavina.png.jpg,0.5484110564,0.6514306551,4.82,36
00314-WPSD-Johnette_Worak.png.jpg,0.5309179797,0.6285141862,5.39,33
00315-WPSD-Todd_Faulkner.png.jpg,0.5553786252,0.5846843834,3.71,32
00316-WPSD-Laura_Emerson.png.jpg,0.5053220692,0.5471288923,3.05,28
00317-WPSD-Trent_Okerson.png.jpg,0.442401414,0.6720566863,7.08,30
00318-WRAL-Jackie_Hyland.png.jpg,0.505141357,0.6621817257,7.76,33
00319-WRAL-Elizabeth_Gardner.png.jpg,0.8164244492,0.7158504671,8.16,58
00320-WRAL-Greg_Fishel.png.jpg,0.851832171,0.8584354629,17.12,73
00321-WRAL-Bill_Leslie.png.jpg,0.8055148008,0.7085735433,5.91,57
00322-WRAL-Renee_Chou.png.jpg,0.6714423279,0.6224042019,4.6,42
00323-WRAL-Brian_Shrader.png.jpg,0.5325949272,0.6911602069,5.63,37
00324-WRAL-Gerald_Owens.png.jpg,0.8516044449,0.722861375,11.85,62
00325-WRAL-Debra_Morgan.png.jpg,0.8200216299,0.7637065031,15.23,63
00326-WRAL-David_Crabtree.png.jpg,0.8012288768,0.720514808,11.68,58
00327-WRAL_FOX50-Michelle_Marsh.png.jpg,0.5317991139,0.6233953661,3.59,33
00328-WSIL-Mark_Kiesling.png.jpg,0.3785426192,0.7481502855,13.96,28
00329-WSIL-Jim_Rasor.png.jpg,0.4734581028,0.7148845228,7.02,34
00330-WSIL-Edan_Schultz.png.jpg,0.4916958379,0.5988313025,3.66,29
00331-WSIL-Kevin_Hunsperger.png.jpg,0.3664741104,0.6315543047,4.83,23
00332-WSIL-Jalah_Gray.png.jpg,0.2713484364,0.5709239444,4.63,15
00333-WSIL-Ashley_Smith.png.jpg,0.3589256206,0.5273915143,4.17,19
00334-WSIL-Emily_Finnegan.png.jpg,0.3377900895,0.6283290578,5.43,21
00335-WSOC-Allison_Latos.png.jpg,0.5518052014,0.6532928762,5.24,36
00336-WSOC-Keith_Monday.png.jpg,0.5922285924,0.7174017132,14.19,42
00337-WSOC-Steve_Udelson.png.jpg,0.8418813879,0.7844224272,10.66,66
00338-WSOC-Peter_Daut.png.jpg,0.4829605245,0.5996462174,4.39,29
00339-WSOC-Mark_Taylor.png.jpg,0.3617912161,0.5195380269,2.74,19
