,Recall,PositiveRating,PerfRatio,Impact
00141-KPRC-Frank_Billingsley.png.jpg,0.7977099237,0.7009569378,5.98,56
00142-KPRC-Bill_Read.png.jpg,0.2366412214,0.5322580645,2.54,13
00144-KSAT-Mark_Austin.png.jpg,0.6482786062,0.6682474749,4.67,43
00145-KSAT-Steve_Browne.png.jpg,0.7784849787,0.7230745982,5.24,56
00149-KSAT-Larry_Ramirez.png.jpg,0.4456155317,0.6117820404,4.41,27
00150-KSAT-Steve_Spriester.png.jpg,0.6686216164,0.6770818595,5.66,45
00152-KSAT-Mike_Osterhage.png.jpg,0.6698556224,0.7299869259,5.14,49
00153-KSAT-David_Sears.png.jpg,0.6316531845,0.5890034262,4.08,37
00154-KSAT-Charles_Gonzalez.png.jpg,0.5357937044,0.5279053579,3.15,28
00157-KSAT-Justin_Horne.png.jpg,0.4168952984,0.6044095092,4.41,25
00158-KSNV-Dana_Wagner.png.jpg,0.7459382148,0.5601055932,2.73,42
00160-KSNV-Tom_Hawley.png.jpg,0.643455512,0.541706483,3.81,35
00161-KSPR-Jerry_Jacob.png.jpg,0.6527767094,0.7082674667,6.98,46
00162-KSPR-Hugh_Keeton.png.jpg,0.18087281,0.3710566022,1.14,7
00163-KSPR-Kevin_Lighty.png.jpg,0.4192061501,0.5722683674,4.41,24
00166-KSPR-Mike_Scott.png.jpg,0.187670579,0.4161110341,1.61,8
00167-KSPR-Bobby_Older.png.jpg,0.0696738527,0.2995837252,0.72,2
00169-KSPR-Adam_Hooper.png.jpg,0.1994927008,0.3987634177,1.86,8
00170-KSPR-Bob_Trihy.png.jpg,0.1602733184,0.604780958,3.14,10
00172-KTNV-Casey_Smith.png.jpg,0.5626993111,0.5338869939,2.42,30
00175-KTNV-Micah_Manalo.png.jpg,0.37917683,0.5401912371,1.98,20
00176-KTNV-Spencer_Lubitz.png.jpg,0.3734967626,0.4786582875,2.36,18
00177-KTNV-Don_Guevara.png.jpg,0.3345871211,0.4909936945,1.99,16
00178-KTNV-Greg_Bennett.png.jpg,0.3444747359,0.5464584556,2.81,19
00180-KTRK-Dave_Ward.png.jpg,0.893129771,0.6581196581,4.34,59
00183-KTRK-Art_Rascon.png.jpg,0.713740458,0.5588235294,2.9,40
00184-KTRK-Erik_Barajas.png.jpg,0.7041984733,0.5772357724,4.18,41
00187-KUSA-Kyle_Clark.png.jpg,0.8584615385,0.6200716846,4.33,53
00188-KVOA-Jeff_Beamish.png.jpg,0.5936105952,0.6932338754,15.96,41
00189-KVOA-John_Overall.png.jpg,0.6073387151,0.5184225057,2.74,31
00192-KVOA-Tom_McNamara.png.jpg,0.7540222553,0.5828797774,3.96,44
00194-KVVU-John_Dabkovich.png.jpg,0.4783054495,0.6122326628,4.94,29
00197-KVVU-Brian_Loftus.png.jpg,0.5380210722,0.5093733681,3.55,27
00201-KWTV-Jed_Castles.png.jpg,0.6446217107,0.6718973052,4.41,43
00202-KWTV-Stan_Miller.png.jpg,0.5824033373,0.4430174287,1.32,26
00205-KY3-Paul_Adler.png.jpg,0.6977957042,0.6804634981,6.25,47
00207-KY3-Ethan_Forhetz.png.jpg,0.8134066969,0.7108973344,7.11,58
00209-KY3-Steve_Grant.png.jpg,0.8505538466,0.6996142513,7.33,60
00210-KY3-Ron_Hearst.png.jpg,0.8133669971,0.7968292079,13.01,65
00213-KY3-Chad_Plein.png.jpg,0.54618393,0.6442613706,4.48,35
00217-KY3-Joe_Hickman.png.jpg,0.6027046595,0.593480708,3,36
00218-KY3-Brandon_Beck.png.jpg,0.8237073245,0.8120446308,13.78,67
00220-WAFB-Johnny_Ahysen.png.jpg,0.7141222098,0.5930119157,4.59,42
00223-WAFB-Jeff_Morrow.png.jpg,0.7329688027,0.5948410426,4.2,44
00224-WAFB-Steve_Schneider.png.jpg,0.7179625324,0.6153539705,6.93,44
00225-WAFB-Graham_Ulkins.png.jpg,0.5947697247,0.5674757667,5.07,34
00227-WAFB-Matt_Williams.png.jpg,0.8199012368,0.563510196,4.04,46
00231-WAFB-Greg_Meriwether.png.jpg,0.8682285325,0.7122330467,8.19,62
00234-WAFB-Jacques_Doucet.png.jpg,0.7047978825,0.6531112621,4.81,46
00238-WAFB-Jay_Grymes.png.jpg,0.8814925813,0.7654320304,7.31,67
00242-WBRZ-John_Pastorek.png.jpg,0.7294499846,0.5776213271,2.39,42
00243-WBRZ-Keller_Watts.png.jpg,0.3596035459,0.5102853936,5.48,18
00244-WBRZ-Chris_Nakamoto.png.jpg,0.7032305287,0.5781540939,3.72,41
00246-WBRZ-Pat_Shingleton.png.jpg,0.8661951548,0.7121799426,5.89,62
00247-WBTV-Eric_Thomas.png.jpg,0.7877957301,0.7375151496,11.09,58
00249-WBTV-Al_Conklin.png.jpg,0.6396392193,0.7538241315,12.33,48
00251-WBTV-John_Carter.png.jpg,0.6545225849,0.7449906195,6.1,49
00253-WBTV-Paul_Cameron.png.jpg,0.7709041319,0.7403711403,9.35,57
00256-WBTV-Molly_Grantham.png.jpg,0.6428279364,0.6642134896,7.13,43
00257-WBTV-Jamie_Boll.png.jpg,0.4903370207,0.6604907972,7.93,32
00259-WCNC-Brad_Panovich.png.jpg,0.4861825891,0.7455756911,15.96,36
00261-WCNC-Ira_Cronin.png.jpg,0.4590271075,0.6236825447,4.07,29
00263-WCNC-Larry_Sprinkle.png.jpg,0.7624244775,0.716328905,10.5,55
00264-WCNC-Sonja_Gantt.png.jpg,0.7554415871,0.6418350635,6.36,48
00267-WFMY-Eric_Chilton.png.jpg,0.6787439614,0.7330960854,6.87,50
00268-WFMY-Grant_Gilmore.png.jpg,0.4758454106,0.5888324873,4,28
00270-WFMY-Frank_Mickens.png.jpg,0.7328244275,0.6527777778,4.27,48
00274-WLOS-Jay_Siltzer.png.jpg,0.4162436548,0.5914634146,2.62,25
00278-WLOS-Stan_Pamfilis.png.jpg,0.4513137558,0.5856164384,3,26
00279-WLOS-Larry_Blunt.png.jpg,0.3910355487,0.6166007905,4.73,24
00280-WLOS-Jason_Boyer.png.jpg,0.372488408,0.7012448133,7.35,26
00281-WNCN-Wes_Hohenstein.png.jpg,0.322926668,0.5554894473,3.25,18
00282-WNCN-Bill_Reh.png.jpg,0.4776070174,0.5902653908,3.07,28
00284-WNCN-Phil_Sanchez.png.jpg,0.2689885229,0.4697400556,2.24,13
00288-WNCN-Sean_Maroney.png.jpg,0.1958935731,0.4453764978,3.08,9
00289-WOAI-Jaie_Avila.png.jpg,0.510975013,0.5377739419,3.4,27
00290-WOAI-Randy_Beamer.png.jpg,0.7839562456,0.7562142309,9.29,59
00291-WOAI-David_Chancellor.png.jpg,0.4729642531,0.545920511,3.25,26
00292-WOAI-Albert_Flores.png.jpg,0.7285149503,0.6765205656,5.82,49
00293-WOAI-Michael_Garofalo.png.jpg,0.485480112,0.6131525579,4.32,30
00294-WOAI-John_Gerard.png.jpg,0.5586143637,0.6391408469,5.04,36
00299-WOWT-Greg_Armbrecht.png.jpg,0.3472222222,0.4666666667,2.19,16
00301-WOWT-John_Knicely.png.jpg,0.9166666667,0.7247474747,6.83,66
00302-WOWT-Mike_LaPoint.png.jpg,0.5555555556,0.5666666667,3.16,31
00304-WOWT-Rusty_Lord.png.jpg,0.7222222222,0.6627218935,5.89,48
00306-WOWT-Brian_Mastre.png.jpg,0.7152777778,0.6084142395,5.88,44
00308-WOWT-Matthew_Smith.png.jpg,0.3461538462,0.4938271605,2.5,17
00309-WOWT-Joe_Chiodo.png.jpg,0.3657407407,0.5253164557,3.07,19
00311-WPSD-John_Champion.png.jpg,0.5477170915,0.6004277644,3.94,33
00312-WPSD-Mike_Mallory.png.jpg,0.6399676101,0.6585794355,5.02,42
00315-WPSD-Todd_Faulkner.png.jpg,0.5553786252,0.5846843834,3.71,32
00317-WPSD-Trent_Okerson.png.jpg,0.442401414,0.6720566863,7.08,30
00320-WRAL-Greg_Fishel.png.jpg,0.851832171,0.8584354629,17.12,73
00321-WRAL-Bill_Leslie.png.jpg,0.8055148008,0.7085735433,5.91,57
00323-WRAL-Brian_Shrader.png.jpg,0.5325949272,0.6911602069,5.63,37
00324-WRAL-Gerald_Owens.png.jpg,0.8516044449,0.722861375,11.85,62
00326-WRAL-David_Crabtree.png.jpg,0.8012288768,0.720514808,11.68,58
00328-WSIL-Mark_Kiesling.png.jpg,0.3785426192,0.7481502855,13.96,28
00329-WSIL-Jim_Rasor.png.jpg,0.4734581028,0.7148845228,7.02,34
00330-WSIL-Edan_Schultz.png.jpg,0.4916958379,0.5988313025,3.66,29
00331-WSIL-Kevin_Hunsperger.png.jpg,0.3664741104,0.6315543047,4.83,23
00336-WSOC-Keith_Monday.png.jpg,0.5922285924,0.7174017132,14.19,42
00337-WSOC-Steve_Udelson.png.jpg,0.8418813879,0.7844224272,10.66,66
00338-WSOC-Peter_Daut.png.jpg,0.4829605245,0.5996462174,4.39,29
00339-WSOC-Mark_Taylor.png.jpg,0.3617912161,0.5195380269,2.74,19
00342-WSOC-Blair_Miller.png.jpg,0.6552141537,0.6346537316,5.76,42
00343-WSOC-Scott_Wickersham.png.jpg,0.6423297723,0.6396242004,6.44,41
00344-WSPA-Fred_Cunningham.png.jpg,0.5,0.6345177665,3.79,32
00346-WSPA-Malachi_Rodgers.png.jpg,0.4695431472,0.5945945946,4.58,28
00348-WSPA-Tom_Crabtree.png.jpg,0.6553323029,0.6226415094,4.63,41
00349-WSPA-Gordon_Dill.png.jpg,0.5100463679,0.5545454545,3.66,28
00350-WSPA-Pete_Yanity.png.jpg,0.4435857805,0.6236933798,4.37,28
00352-WSPA-Dan_Bickford.png.jpg,0.3693972179,0.6652719665,5.48,25
00353-WTOL-Jerry_Anderson.png.jpg,0.9140811456,0.7310704961,6.67,67
00355-WTOL-Robert_Shiels.png.jpg,0.7899761337,0.6948640483,6.97,55
00356-WTOL-Chris_Vickers.png.jpg,0.6491646778,0.6544117647,5.24,42
00359-WTOL-Brandon_Jones.png.jpg,0.3603818616,0.5099337748,2.41,18
00361-WTVD-Chris_Hohmann.png.jpg,0.6996356161,0.7389644045,15.17,52
00362-WTVD-Don_Schwenneker.png.jpg,0.5488515275,0.7289669733,7.17,40
00363-WTVD-Fred_Shropshire.png.jpg,0.6195130034,0.6381844416,10.74,40
00364-WTVD-Steve_Stewart.png.jpg,0.4047378733,0.6534944256,5.23,26
00368-WTVD-Steve_Daniels.png.jpg,0.7187676787,0.6538852496,8.14,47
00369-WTVD-Larry_Stogner.png.jpg,0.7167245209,0.6915640046,9.95,50
00371-WTVD-Joel_Brown.png.jpg,0.4635838416,0.5243858209,5.34,24
00376-WTVG-Jay_Berschback.png.jpg,0.7804295943,0.7614678899,12.45,59
00378-WTVG-Lee_Conklin.png.jpg,0.9021479714,0.7671957672,11.15,69
00380-WTVG-Jeff_Smith.png.jpg,0.7565632458,0.6940063091,7.33,53
00381-WTVG-Bill_Spencer.png.jpg,0.9164677804,0.71875,5.52,66
00385-WVLA-Jesse_Vinturella.png.jpg,0.3304808244,0.4031470874,1.79,13
00386-WVLA-Jesse_Gunkel.png.jpg,0.5544795458,0.4568654728,2.33,25
00388-WXII-Cameron_Kent.png.jpg,0.8040712468,0.75,7.41,60
00393-WXII-Austin_Caviness.png.jpg,0.7330508475,0.7341040462,7.47,54
00394-WXII-Brian_Slocum.png.jpg,0.6059322034,0.6853146853,7,42
00396-WYFF-Geoff_Hart.png.jpg,0.6395939086,0.6468253968,4.29,41
00398-WYFF-Sean_Muserallo.png.jpg,0.4593908629,0.635359116,4.11,29
00401-WYFF-Michael_Cogdill.png.jpg,0.7496136012,0.7257731959,8.8,54
00402-WYFF-Nigel_Robertson.png.jpg,0.6537867079,0.756501182,9.14,49
00406-WYFF-Brad_Fralick.png.jpg,0.3230293663,0.5119617225,3.34,17
00407-WYFF-Marc_Dopher.png.jpg,0.2612055641,0.4911242604,2.52,13
00408-WYFF-John_Cessarich.png.jpg,0.7341576507,0.8084210526,13.71,59
00409-WYFF-Chris_Justus.png.jpg,0.3956723338,0.65625,6.22,26
00413-ABC15-Steve_Irvin.png.jpg,0.5774647887,0.5447154472,3.72,31
00417-ABC15-Dan_Spindle.png.jpg,0.36,0.45,2.64,16
00419-Bay_News_9-Mike_Clay.png.jpg,0.4526066351,0.5916230366,4.71,27
00423-CSN_Philadelphia-Michael_Barkann.png.jpg,0.7568093385,0.6838046272,6.19,52
00424-CSN_Philadelphia-Ron_Burke.png.jpg,0.7470817121,0.5677083333,5.19,42
00426-CSN_Philadelphia-Neil_Hartman.png.jpg,0.6420233463,0.5424242424,5.11,35
00429-CSN_Philadelphia-Marshall_Harris.png.jpg,0.5428015564,0.4659498208,2.55,25
00430-CSN_Philadelphia-John_Boruk.png.jpg,0.53307393,0.4890510949,3.44,26
00431-CSN_Philadelphia-Jim_Salisbury.png.jpg,0.5233463035,0.5018587361,3.21,26
00432-CSN_Philadelphia-John_Gonzalez.png.jpg,0.4708171206,0.4049586777,1.61,19
00433-CSN_Philadelphia-Danny_Pommells.png.jpg,0.4630350195,0.4453781513,2.52,21
00434-CSN_Philadelphia-Tim_Panaccio.png.jpg,0.439688716,0.4690265487,2.52,21
00435-CSN_Philadelphia-Reuben_Frank.png.jpg,0.4007782101,0.3834951456,1.44,15
00436-CSN_Philadelphia-Geoff_Mosher.png.jpg,0.3190661479,0.4268292683,1.89,14
00438-FOX_12-Tony_Martinez.png.jpg,0.63,0.65,5.94,41
00439-FOX_12-Mark_Nelson.png.jpg,0.67,0.6,3.82,40
00441-FOX_43-Jeff_Jumper.png.jpg,0.22,0.59,6.44,13
00443-FOX4-Jim_Syoen.png.jpg,0.5800970874,0.6150627615,5.25,36
00446-FOX40-Dave_Roberts.png.jpg,0.3143474043,0.5070657712,2.15,16
00447-FOX41-Jude_Redfield.png.jpg,0.46,0.73,6.11,34
00448-GAL-Doug_Allen.png.jpg,0.84,0.73,7.73,61
00449-Hawaii_News_Now-Dan_Cooke.png.jpg,0.7931034483,0.7554347826,13.9,60
00450-Hawaii_News_Now-Howard_Dicus.png.jpg,0.8103448276,0.6861702128,6.14,56
00451-Hawaii_News_Now-Ben_Gutierrez.png.jpg,0.7543424318,0.5888157895,3.89,44
00452-Hawaii_News_Now-Guy_Hagi.png.jpg,0.905707196,0.7890410959,9.29,71
00458-Hawaii_News_Now-Keahi_Tucker.png.jpg,0.8114143921,0.7370030581,8.93,60
00459-Hawaii_News_Now-Steve_Uyehara.png.jpg,0.7715517241,0.748603352,8.38,58
00461-KABC-John_Gregory.png.jpg,0.47,0.51,3.36,24
00462-KABC-Rob_Hayes.png.jpg,0.33,0.46,2.59,15
00463-KABC-Garth_Kemp.png.jpg,0.72,0.63,4.2,45
00465-KABC-Phillip_Palmer.png.jpg,0.606129,0.631086,4.68,38
00470-KABC-Phillip_Palmer.png.jpg,0.57,0.61,4.32,35
00473-KAKE-Jeff_Herndon.png.jpg,0.755668,0.606667,4.33,46
00475-KAKE-Mike_Iuen.png.jpg,0.778947,0.527027,3,41
00477-KAKE-Jay_Prater.png.jpg,0.798489,0.637224,5.18,51
00478-KAKE-Ben_Pringle.png.jpg,0.794737,0.642384,3.59,51
00479-KAKE-Blake_Smith.png.jpg,0.438287,0.488506,3.04,21
00480-KAKE-Tanner_Swift.png.jpg,0.43073,0.444444,2.38,19
00481-KATU-Carl_Click.png.jpg,0.63,0.6,4.43,38
00482-KATU-Steve_Dunn.png.jpg,0.74,0.64,5.82,47
00486-KATU-Michael_Convery.png.jpg,0.44,0.54,3.47,24
00489-KBAK_KBFX-Rob_Finnerty.png.jpg,0.3454399336,0.4197097105,1.39,14
00491-KBAK_KBFX-Miles_Muzio.png.jpg,0.8033531033,0.7852238262,6.49,63
00492-KBAK_KBFX-Aaron_Perlman.png.jpg,0.7823813944,0.5966447153,2.85,47
00493-KBAK_KBFX-Kurt_Rivera.png.jpg,0.7649535753,0.6119061062,4.19,47
00494-KCBS-Josh_Rubenstein.png.jpg,0.518729,0.56674,3.75,29
00495-KCBS-Kent_Shocknek.png.jpg,0.58,0.48,2.14,28
00498-KCNC-Alan_Gionet.png.jpg,0.3764894206,0.4499979035,2.57,17
00501-KDVR-Nick_Emmons.png.jpg,0.227477948,0.5340757585,2.96,12
00504-KERO-Troy_Campbell.png.jpg,0.2277463235,0.3768846963,1.49,9
00505-KERO-Mike_Hart.png.jpg,0.5911343234,0.6423803811,6.05,38
00506-KERO-Colin_Jackson.png.jpg,0.3499442774,0.5358355888,2.11,19
00507-KERO-Todd_Karli.png.jpg,0.5455953893,0.4996974511,2.24,27
00511-KETV-Todd_Andrews.png.jpg,0.7226107226,0.4806451613,2.92,35
00515-KFMB-Matt_Baylow.png.jpg,0.5814271799,0.589380247,4.78,34
00517-KFMB-Carlo_Cecchetto.png.jpg,0.6464997231,0.6487005611,6.44,42
00518-KFMB-Dan_Cohen.png.jpg,0.5188679861,0.5994305038,4.1,31
00521-KFSN-Warren_Armstrong.png.jpg,0.8654535717,0.7018708032,8.6,61
00522-KFSN-Doug_Collins.png.jpg,0.803753696,0.728850981,7.25,59
00523-KFSN-Reuben_Contreras.png.jpg,0.6342390025,0.5873646417,2.94,37
00526-KFSN-Jason_Martinez.png.jpg,0.5852497843,0.6575379813,10.01,38
00528-KFSN-Kevin_Musso.png.jpg,0.7500621087,0.6591630318,6.81,49
00529-KFSN-Jason_Oliveira.png.jpg,0.7932078552,0.6328694793,6.69,50
00534-KFSN-Tommy_Tran.png.jpg,0.6355174242,0.5568819166,3.08,35
00536-KFSN-Dale_Yurong.png.jpg,0.8056352016,0.6120347531,4.58,49
00537-KFVE-Walter_Makaula.png.jpg,0.2183622829,0.4318181818,1.36,9
00546-KGPE-Scott_Mace.png.jpg,0.2979734208,0.5104600527,2.7,15
00549-KGTV-Steve_Atkinson.png.jpg,0.5392696232,0.5734060448,4.29,31
00551-KGTV-Bill_Griffith.png.jpg,0.6910070349,0.6043451289,4.64,42
00557-KGW-Joe_Donlon.png.jpg,0.76,0.66,6.4,50
00558-KGW-Russ_Lewis.png.jpg,0.57,0.63,5.93,36
00560-KGW-Dave_Salesky.png.jpg,0.75,0.62,4.25,47
00561-KGW-Matt_Zaffino.png.jpg,0.8,0.75,7.6,60
00562-KGW-Drew_Carney.png.jpg,0.71,0.55,2.62,39
00563-KGW-Chris_McGinness.png.jpg,0.35,0.46,3.33,16
00566-KGW-Wayne_Havrelly.png.jpg,0.4,0.47,2.46,19
00568-KGW-Jim_Donovan.png.jpg,0.64,0.45,1.77,29
00569-KHON-Justin_Cruz.png.jpg,0.7394540943,0.6241610738,4.54,46
00570-KHON-Jai_Cunningham.png.jpg,0.625,0.6482758621,6.71,41
00574-KHON-Ron_Mizutani.png.jpg,0.7741935484,0.608974359,6.33,47
00575-KHON-Joe_Moore.png.jpg,0.9032258065,0.6813186813,4.28,62
00580-KHOU-Ron_Trevino.png.jpg,0.75,0.58,3.76,44
00583-KHSL___KNVN-Rob_Blair.png.jpg,0.844898823,0.616466875,3.08,52
00586-KHSL___KNVN-Cort_Klopping.png.jpg,0.6604153911,0.5102324579,2.65,34
00587-KHSL___KNVN-Kris_Kuyper.png.jpg,0.839826884,0.6230023506,4.28,52
00588-KHSL___KNVN-Alan_Marsden.png.jpg,0.7343194005,0.6101914909,4.38,45
00590-KHSL___KNVN-Matt_Vaughan.png.jpg,0.5377128009,0.4839522792,2.23,26
00593-KITV-Kenny_Choi.png.jpg,0.4441687345,0.4245810056,1.81,19
00595-KITV-Justin_Fujioka.png.jpg,0.6799007444,0.5401459854,3.36,37
00600-KJRH-George_Flickinger.png.jpg,0.7286866624,0.4948203546,2.44,36
00602-KJRH-Russ_McCaskey.png.jpg,0.7066536781,0.4953413297,2.49,35
00604-KJRH-Taft_Price.png.jpg,0.6641666307,0.4885491188,2.48,32
00607-KJRH-Justin_Wilfon.png.jpg,0.5234170701,0.4982925012,2.67,26
00611-KMPH-Kevan_Ramer.png.jpg,0.687612209,0.4959204829,2.25,34
00613-KMPH-Rich_Rodriguez.png.jpg,0.850914866,0.5638292623,3.5,48
00614-KMPH-Kopi_Sotiropulos.png.jpg,0.8709173692,0.6233725934,2.76,54
00616-KMPH-Monty_Torres.png.jpg,0.7393734047,0.5091185947,2.38,38
00618-KNBC-Michael_Brownlee.png.jpg,0.43,0.45,2.08,19
00621-KNBC-Sean_Murphy.png.jpg,0.283768,0.624,5.57,18
00622-KNSD-Jason_Austell.png.jpg,0.5941179841,0.5929311686,4.71,35
00628-KNSD-Mark_Mullen.png.jpg,0.4203028372,0.5518528601,3.72,23
00629-KNSD-Whitney_Southwick.png.jpg,0.5983792107,0.5659036693,3.32,34
00630-KOAT-Joe_Diaz.png.jpg,0.8315397581,0.6237541767,3.9,52
00631-KOAT-Doug_Fernandez.png.jpg,0.8417084861,0.5483137946,2.96,46
00632-KOAT-Eric_Green.png.jpg,0.650550639,0.6392844369,8.16,42
00634-KOAT-Byron_Morton.png.jpg,0.700326544,0.483269216,2.42,34
00638-KOB-Eddie_Garcia.png.jpg,0.5125595766,0.4268551184,1.46,22
00639-KOB-Tom_Joles.png.jpg,0.8932826733,0.6077545258,4.02,54
00641-KOB-Steve_Stucker.png.jpg,0.8531115602,0.6658237708,5.58,57
00642-KOKI-James_Aydelott.png.jpg,0.7116951506,0.5943544066,5.37,42
00644-KOKI-Clay_Loney.png.jpg,0.6526074727,0.5277496678,2.3,34
00646-KOKI-Michael_Seger.png.jpg,0.3985184851,0.492537872,1.92,20
00647-KOKI-Ron_Terrell.png.jpg,0.5320181906,0.4758637628,2.38,25
00648-KOTV-Alan_Crone.png.jpg,0.6981597998,0.771350154,16.16,54
